step,time_s,L1,L2,L3,L4,L5,L6,R1,R2,R3,R4,R5,R6
129,0.516000,-0.0382630862,1.04538023,0.862971961,-0.470308065,0.0123164468,0.456617355,-1.00009584e-05,-4.15499289e-06,1.7445318e-06,4.35301388e-07,0.000101897342,2.48552351e-06
130,0.520000,-0.0383574218,1.04507458,0.863295197,-0.470611215,0.0122229783,0.456753701,-1.01626947e-05,-4.19476783e-06,1.63122456e-06,5.29999625e-07,0.000104290812,1.05191896e-06
131,0.524000,-0.0384523198,1.04481852,0.863495886,-0.470933676,0.0121295005,0.45688796,-1.03350221e-05,-4.28205112e-06,1.49966922e-06,6.20345531e-07,0.000106642256,-3.58625357e-07
132,0.528000,-0.0385469496,1.04459655,0.863610387,-0.471267223,0.0120361308,0.457021117,-1.05112558e-05,-4.28735393e-06,1.41823216e-06,7.09505343e-07,0.000109000248,-1.77323636e-06
133,0.532000,-0.0386410058,1.04439926,0.863665223,-0.471606076,0.011942666,0.457152992,-1.07160949e-05,-4.33523519e-06,1.305919e-06,7.93984384e-07,0.000111276655,-3.1441532e-06
134,0.536000,-0.0387858674,1.04421878,0.863679767,-0.471950352,0.0118492106,0.457227468,-1.0881633e-05,-4.37772496e-06,1.20779112e-06,8.80952769e-07,0.000113623144,-4.54877272e-06
135,0.540000,-0.0389716327,1.04404938,0.863665819,-0.472295523,0.0117557207,0.457271039,-1.10417222e-05,-4.40172289e-06,1.10709641e-06,9.68452468e-07,0.000115932409,-5.9343638e-06
136,0.544000,-0.0427794531,1.16491258,0.947059095,-0.540985286,0.0116628921,0.512735367,-1.12299404e-05,-4.43721956e-06,9.85799147e-07,1.06486436e-06,0.00011822566,-7.31213277e-06
137,0.548000,-0.0445695296,1.16311574,0.953153133,-0.540422142,0.0115374448,0.512840092,-1.13987935e-05,-4.46932972e-06,8.9057346e-07,1.15330852e-06,0.000120566037,-8.71714747e-06
138,0.552000,-0.0452009961,1.16145086,0.957124531,-0.539955556,0.01143202,0.512884319,-1.15903549e-05,-4.52758377e-06,7.86762826e-07,1.24309997e-06,0.000122872589,-1.01000933e-05
139,0.556000,-0.0455656461,1.16024339,0.959838569,-0.539733171,0.0113275042,0.512942195,-1.17683667e-05,-4.54975907e-06,6.93359425e-07,1.32062212e-06,0.000125164835,-1.14779095e-05
140,0.560000,-0.0458485261,1.15935731,0.961684167,-0.539681792,0.0112238498,0.513001204,-1.19506567e-05,-4.60747196e-06,5.83913788e-07,1.4126565e-06,0.000127463572,-1.28567863e-05
141,0.564000,-0.0461020097,1.15869629,0.962929547,-0.53974843,0.0111207096,0.513056576,-1.21444864e-05,-4.64299592e-06,4.65242124e-07,1.49647997e-06,0.000129736858,-1.42231602e-05
142,0.568000,-0.0463432036,1.15819204,0.963759243,-0.539893806,0.011017899,0.513107359,-1.23291338e-05,-4.65837365e-06,3.75685545e-07,1.58503371e-06,0.00013199696,-1.5581285e-05
143,0.572000,-0.0465797633,1.15779805,0.964301825,-0.54009378,0.0109154163,0.513154626,-1.2507724e-05,-4.715253e-06,2.77162144e-07,1.66559539e-06,0.000134270158,-1.69444302e-05
144,0.576000,-0.0468147248,1.15747929,0.964645147,-0.540329158,0.0108133461,0.513196886,-1.26695559e-05,-4.7558724e-06,1.77711399e-07,1.75321884e-06,0.000136535658,-1.8302926e-05
145,0.580000,-0.0470490605,1.157215,0.964851618,-0.540587425,0.0107114268,0.513236701,-1.28784013e-05,-4.79420214e-06,7.85803422e-08,1.83770715e-06,0.000138771502,-1.96486053e-05
146,0.584000,-0.0472825542,1.1569891,0.964963853,-0.540860355,0.0106097991,0.513274074,-1.30473263e-05,-4.80069866e-06,-1.19084689e-08,1.92437051e-06,0.00014104275,-2.10132039e-05
147,0.588000,-0.0475151762,1.15678966,0.965010762,-0.541141152,0.010508501,0.513309002,-1.32146633e-05,-4.87172792e-06,-1.06309699e-07,2.01090279e-06,0.000143279089,-2.23541319e-05
148,0.592000,-0.0477459989,1.15660989,0.965013385,-0.541426063,0.0104074599,0.513342798,-1.33985377e-05,-4.87863463e-06,-1.90467858e-07,2.09870836e-06,0.000145519007,-2.36980541e-05
149,0.596000,-0.0479750149,1.15644383,0.964985907,-0.541712105,0.0103067709,0.513375282,-1.35839982e-05,-4.95475024e-06,-2.95690825e-07,2.17822048e-06,0.00014774091,-2.50321191e-05
150,0.600000,-0.0482015945,1.15628731,0.964938164,-0.541998029,0.0102063492,0.513407052,-1.37640827e-05,-4.9886321e-06,-3.9932354e-07,2.27009264e-06,0.000149991654,-2.63843776e-05
151,0.604000,-0.0511442423,1.26821578,1.04303908,-0.604843915,0.01010649,0.562500298,-1.39501108e-05,-5.0256258e-06,-4.88172191e-07,2.34568756e-06,0.000152206761,-2.77175895e-05
152,0.608000,-0.0529798865,1.26691544,1.04871321,-0.604328752,0.00997528806,0.562615693,-1.41367582e-05,-5.06543893e-06,-5.94959943e-07,2.43799786e-06,0.000154453781,-2.90647549e-05
153,0.612000,-0.053665325,1.26540339,1.05227125,-0.603867769,0.00986531563,0.562639952,-1.43138041e-05,-5.10467362e-06,-6.68604571e-07,2.5181555e-06,0.000156670605,-3.0396197e-05
154,0.616000,-0.0540365316,1.26431048,1.05467212,-0.603631258,0.00975668896,0.562686384,-1.44901733e-05,-5.1431025e-06,-7.48627031e-07,2.60117122e-06,0.000158854673,-3.17075937e-05
155,0.620000,-0.0542924106,1.2635113,1.05628395,-0.603551388,0.00964909885,0.562734604,-1.46801103e-05,-5.18624211e-06,-8.36744448e-07,2.68578765e-06,0.000161018805,-3.3010223e-05
156,0.624000,-0.0545088761,1.26291549,1.05735528,-0.603579104,0.00954234879,0.562778354,-1.4867157e-05,-5.22576011e-06,-9.33674414e-07,2.76189166e-06,0.000163192584,-3.43142674e-05
157,0.628000,-0.0547135398,1.26246226,1.05805504,-0.603679836,0.00943634473,0.562816441,-1.50379501e-05,-5.26011445e-06,-1.03410184e-06,2.84379553e-06,0.000165366786,-3.56199344e-05
158,0.632000,-0.0549150445,1.26210654,1.05849993,-0.603829741,0.00933109224,0.562849283,-1.52058647e-05,-5.30332545e-06,-1.11564668e-06,2.92945651e-06,0.000167592021,-3.69559821e-05
159,0.636000,-0.055115886,1.26182008,1.0587703,-0.604012072,0.00922656525,0.562879384,-1.54095578e-05,-5.34161154e-06,-1.19821516e-06,3.0069607e-06,0.000169717227,-3.82372891e-05
160,0.640000,-0.055316586,1.2615819,1.05892038,-0.604215145,0.00912269857,0.56290561,-1.55785419e-05,-5.3815711e-06,-1.29468617e-06,3.09437587e-06,0.000171908352,-3.95507523e-05
161,0.644000,-0.0555161051,1.26137745,1.05898833,-0.604431033,0.00901966076,0.562930584,-1.57652594e-05,-5.40542351e-06,-1.36021606e-06,3.1788577e-06,0.000174084227,-4.08566666e-05
162,0.648000,-0.0557143018,1.26119661,1.05900061,-0.604654849,0.00891729165,0.562953174,-1.59486408e-05,-5.46421097e-06,-1.45055753e-06,3.2576279e-06,0.000176244823,-4.21546683e-05
163,0.652000,-0.0559105128,1.26103282,1.05897474,-0.604881942,0.00881561171,0.562975049,-1.61238422e-05,-5.50132972e-06,-1.53389249e-06,3.33440335e-06,0.000178387971,-4.34425128e-05
164,0.656000,-0.0561044328,1.26088166,1.0589236,-0.605110347,0.00871480815,0.562995493,-1.63303666e-05,-5.54023882e-06,-1.61884327e-06,3.42177168e-06,0.000180561823,-4.47516941e-05
165,0.660000,-0.0562958978,1.26073933,1.05885506,-0.605337858,0.00861472264,0.56301558,-1.64894354e-05,-5.58470992e-06,-1.7113764e-06,3.5089829e-06,0.00018272661,-4.60483388e-05
166,0.664000,-0.0582592152,1.36172044,1.13115859,-0.662912786,0.00851533934,0.606189489,-1.66863065e-05,-5.62520654e-06,-1.77787081e-06,3.5857056e-06,0.00018485052,-4.73239561e-05
167,0.668000,-0.059912473,1.36104012,1.13648379,-0.662408054,0.00838827435,0.606342077,-1.68731149e-05,-5.6782601e-06,-1.86204454e-06,3.66619588e-06,0.000186923629,-4.85736928e-05
168,0.672000,-0.0604989193,1.35966802,1.13965118,-0.661954284,0.00828227494,0.606375456,-1.70254134e-05,-5.70788188e-06,-1.93950723e-06,3.74236561e-06,0.000189075436,-4.98639492e-05
169,0.676000,-0.060782712,1.3586694,1.14176452,-0.6617046,0.00817813445,0.606420159,-1.72218461e-05,-5.74291198e-06,-2.00917157e-06,3.81785912e-06,0.000191138563,-5.1104289e-05
170,0.680000,-0.0609716922,1.35794199,1.14316738,-0.661598444,0.00807541981,0.606463015,-1.74131746e-05,-5.78789331e-06,-2.10342796e-06,3.90350942e-06,0.000193259038,-5.23791823e-05
171,0.684000,-0.0611314103,1.35740173,1.14408648,-0.661590993,0.00797407702,0.606499255,-1.75834157e-05,-5.82058146e-06,-2.19615549e-06,3.97871554e-06,0.000195391447,-5.36610496e-05
172,0.688000,-0.0612839423,1.35699129,1.14467466,-0.661650062,0.00787433702,0.606529117,-1.77606307e-05,-5.86225269e-06,-2.25474264e-06,4.05993887e-06,0.000197513931,-5.49321776e-05
173,0.692000,-0.0614356957,1.35667038,1.14503729,-0.661754429,0.00777645502,0.606553912,-1.79498165e-05,-5.90486525e-06,-2.33045057e-06,4.13580437e-06,0.000199608272,-5.61940906e-05
174,0.696000,-0.0615884885,1.3564117,1.14524555,-0.661887884,0.00767977349,0.606574655,-1.81309515e-05,-5.94735047e-06,-2.41383714e-06,4.21527693e-06,0.000201699208,-5.74492296e-05
175,0.700000,-0.0617417246,1.35619617,1.14534914,-0.66204071,0.00758453738,0.606592536,-1.83185402e-05,-5.98307361e-06,-2.49542154e-06,4.29076181e-06,0.000203771735,-5.86954993e-05
176,0.704000,-0.0618949607,1.35601079,1.14538074,-0.662205219,0.00749052316,0.606608093,-1.84853907e-05,-6.04050047e-06,-2.56806015e-06,4.37108611e-06,0.000205846954,-5.99405939e-05
177,0.708000,-0.0620472431,1.35584652,1.14536369,-0.662376523,0.00739783421,0.606621981,-1.86870056e-05,-6.06616413e-06,-2.64620894e-06,4.44553052e-06,0.000207934834,-6.12004951e-05
178,0.712000,-0.0621982254,1.35569799,1.14531422,-0.662551105,0.00730655342,0.606634855,-1.88708236e-05,-6.09184235e-06,-2.71182216e-06,4.52598215e-06,0.00020999588,-6.24359818e-05
179,0.716000,-0.06234736,1.35555935,1.14524281,-0.662727416,0.00721667707,0.606647193,-1.90529972e-05,-6.13062457e-06,-2.79559845e-06,4.60186857e-06,0.000212038605,-6.36636687e-05
180,0.720000,-0.0624944568,1.35542917,1.14515698,-0.66290307,0.00712821726,0.606658578,-1.92179014e-05,-6.17270143e-06,-2.87844773e-06,4.68113103e-06,0.000214083688,-6.48934802e-05
181,0.724000,-0.0637008548,1.44345772,1.21062446,-0.715019822,0.00704048946,0.643900216,-1.94089043e-05,-6.20991977e-06,-2.93837365e-06,4.75905199e-06,0.000216128596,-6.6122775e-05
182,0.728000,-0.0649779215,1.44351721,1.215608,-0.714481294,0.00693083089,0.644107342,-1.95864232e-05,-6.26381552e-06,-3.00750025e-06,4.82991209e-06,0.000218172776,-6.73508475e-05
183,0.732000,-0.0654130355,1.44229102,1.21837568,-0.71404624,0.00684065837,0.64415133,-1.97686095e-05,-6.30826844e-06,-3.09543111e-06,4.91090077e-06,0.000220197238,-6.85693376e-05
184,0.736000,-0.0656132847,1.44138312,1.22019982,-0.713795304,0.00675300602,0.644195795,-1.99381193e-05,-6.34636035e-06,-3.17591389e-06,4.98285726e-06,0.000222288872,-6.98252115e-05
185,0.740000,-0.0657435358,1.44072258,1.22139657,-0.7136724,0.00666742679,0.644234419,-2.01112398e-05,-6.38254778e-06,-3.23247173e-06,5.06712331e-06,0.000224287709,-7.10244058e-05
186,0.744000,-0.0658545867,1.44023299,1.22216821,-0.713638008,0.00658368226,0.644265294,-2.03025029e-05,-6.43080875e-06,-3.29721934e-06,5.14111662e-06,0.000226328688,-7.22533878e-05
187,0.748000,-0.065962404,1.43986094,1.22265089,-0.713663578,0.00650194101,0.644289613,-2.04804201e-05,-6.47259503e-06,-3.34891502e-06,5.215089e-06,0.000228380202,-7.34842179e-05
188,0.752000,-0.0660717487,1.43956959,1.22293663,-0.713729143,0.00642209128,0.644308329,-2.06805798e-05,-6.49907906e-06,-3.4379982e-06,5.28514693e-06,0.00023032265,-7.46564838e-05
189,0.756000,-0.0661828294,1.43933439,1.22308838,-0.713821054,0.00634415355,0.644322813,-2.08553811e-05,-6.55048734e-06,-3.52488678e-06,5.36567632e-06,0.000232378312,-7.5889584e-05
190,0.760000,-0.066295132,1.43913805,1.2231493,-0.713930368,0.00626810826,0.644334793,-2.10377511e-05,-6.58708041e-06,-3.59086926e-06,5.43888109e-06,0.000234339532,-7.7068049e-05
191,0.764000,-0.0664077327,1.43896902,1.22314811,-0.714050055,0.00619397033,0.644344568,-2.12198265e-05,-6.61651211e-06,-3.64035782e-06,5.51228686e-06,0.00023635017,-7.82766729e-05
192,0.768000,-0.0665197596,1.43881929,1.22310543,-0.714176357,0.00612175278,0.644352734,-2.13858602e-05,-6.66083815e-06,-3.70670523e-06,5.59286673e-06,0.000238356195,-7.94826992e-05
193,0.772000,-0.0666307956,1.4386822,1.22303462,-0.71430552,0.00605146121,0.644360244,-2.15604432e-05,-6.68044186e-06,-3.77215406e-06,5.65899063e-06,0.000240285415,-8.06425378e-05
194,0.776000,-0.0667403489,1.43855512,1.22294486,-0.714435577,0.00598313753,0.644367039,-2.17400193e-05,-6.74082366e-06,-3.84909345e-06,5.74049136e-06,0.000242293609,-8.18502522e-05
195,0.780000,-0.0668482259,1.4384352,1.22284317,-0.714565873,0.00591672584,0.644372821,-2.19119956e-05,-6.78083961e-06,-3.91407093e-06,5.81118229e-06,0.000244276715,-8.30378776e-05
196,0.784000,-0.0673438236,1.51194143,1.28005648,-0.760387897,0.00585098658,0.675373673,-2.20932507e-05,-6.82376503e-06,-3.97045642e-06,5.88300099e-06,0.000246240204,-8.42225054e-05
197,0.788000,-0.0682245493,1.51277936,1.28460491,-0.759792209,0.00576969516,0.675633788,-2.22840226e-05,-6.8788072e-06,-4.02019305e-06,5.95452138e-06,0.00024816682,-8.53807724e-05
198,0.792000,-0.0685031042,1.51174366,1.28692186,-0.759395838,0.00570556149,0.675691605,-2.24424039e-05,-6.90876323e-06,-4.09926361e-06,6.03225453e-06,0.000250195677,-8.65971961e-05
199,0.796000,-0.0686226338,1.51093864,1.28842032,-0.759159148,0.00564439315,0.675736547,-2.26489483e-05,-6.95704784e-06,-4.1675853e-06,6.10131292e-06,0.000252096215,-8.77424536e-05
200,0.800000,-0.0687000453,1.51034999,1.28939068,-0.759033084,0.00558567327,0.675772905,-2.27206201e-05,-6.94339633e-06,-4.21575669e-06,6.12959138e-06,0.000252656988,-8.81738233e-05
201,0.804000,-0.0687688366,1.50991225,1.29000425,-0.758983195,0.00552925281,0.675800443,-2.27320543e-05,-6.90231809e-06,-4.25290136e-06,6.10518191e-06,0.000252037571,-8.79762592e-05
202,0.808000,-0.0688386559,1.50957859,1.29037547,-0.758984923,0.00547513273,0.675820529,-2.27787641e-05,-6.85469695e-06,-4.26966562e-06,6.08412483e-06,0.00025125625,-8.76848571e-05
203,0.812000,-0.0689111054,1.50931609,1.29058063,-0.75902009,0.00542328879,0.675836265,-2.27996861e-05,-6.81600613e-06,-4.29438387e-06,6.06301728e-06,0.000250582321,-8.7453569e-05
204,0.816000,-0.0689861402,1.50910187,1.29067469,-0.75907892,0.00537367351,0.675847173,-2.2807988e-05,-6.77594062e-06,-4.32554498e-06,6.04465777e-06,0.000249884702,-8.72061573e-05
205,0.820000,-0.0690625384,1.50892222,1.29069233,-0.75915128,0.00532632694,0.675855994,-2.28479694e-05,-6.73557633e-06,-4.35646507e-06,6.02153068e-06,0.000249257573,-8.70011208e-05
206,0.824000,-0.0691396073,1.50876677,1.29065907,-0.75923264,0.00528121181,0.675862908,-2.28657736e-05,-6.69867677e-06,-4.38228062e-06,6.00150815e-06,0.000248633878,-8.67956478e-05
207,0.828000,-0.0692163557,1.50862682,1.29059136,-0.759320736,0.0052383123,0.675868392,-2.28830359e-05,-6.65764082e-06,-4.41316206e-06,5.98359884e-06,0.00024796449,-8.65628099e-05
208,0.832000,-0.0692922845,1.50849891,1.29050004,-0.759410441,0.00519758742,0.675873697,-2.29038724e-05,-6.61602144e-06,-4.44667512e-06,5.95786696e-06,0.000247316755,-8.63409514e-05
209,0.836000,-0.0693669915,1.5083791,1.29039264,-0.759501219,0.00515909307,0.67587781,-2.29320394e-05,-6.57571854e-06,-4.48206447e-06,5.93886125e-06,0.000246683427,-8.61326407e-05
210,0.840000,-0.0694403127,1.50826538,1.29027522,-0.759592175,0.00512276869,0.675881803,-2.29636826e-05,-6.53190591e-06,-4.51727465e-06,5.9219592e-06,0.000245973584,-8.58787535e-05
211,0.844000,-0.0691821352,1.57201052,1.34185421,-0.80117631,0.00508610625,0.702796459,-2.29814759e-05,-6.49272215e-06,-4.5619995e-06,5.90584477e-06,0.000245374889,-8.56864353e-05
212,0.848000,-0.0695713013,1.57373285,1.34603214,-0.800469756,0.00503831916,0.703180969,-2.29759062e-05,-6.43731346e-06,-4.57068836e-06,5.88349576e-06,0.000244770752,-8.54854807e-05
213,0.852000,-0.0696895048,1.57292485,1.34791815,-0.800112009,0.00500638969,0.703253448,-2.29902871e-05,-6.41774386e-06,-4.59703642e-06,5.85751513e-06,0.000244045179,-8.52207813e-05
214,0.856000,-0.0697347894,1.57222545,1.34909844,-0.799896836,0.00497754011,0.703300476,-2.30183323e-05,-6.35862125e-06,-4.62086609e-06,5.84000327e-06,0.00024331671,-8.49556163e-05
215,0.860000,-0.0697669685,1.57170606,1.34984827,-0.799774766,0.00495111011,0.703334332,-2.30271507e-05,-6.33890613e-06,-4.6442442e-06,5.82074063e-06,0.000242706228,-8.47552437e-05
216,0.864000,-0.0698010176,1.57131553,1.35030842,-0.799715519,0.00492701773,0.703358889,-2.30293444e-05,-6.30154136e-06,-4.6781638e-06,5.80047026e-06,0.000242022797,-8.45079412e-05
217,0.868000,-0.0698396862,1.57101572,1.35057223,-0.799698472,0.0049052136,0.703377128,-2.30399528e-05,-6.2620511e-06,-4.71223302e-06,5.78575282e-06,0.000241373345,-8.42818627e-05
218,0.872000,-0.0698824674,1.57077551,1.35070133,-0.799710214,0.00488558039,0.703390479,-2.30550759e-05,-6.22071366e-06,-4.74063609e-06,5.76055891e-06,0.000240703477,-8.40454304e-05
219,0.876000,-0.0699281767,1.57057858,1.35073996,-0.799740195,0.00486815907,0.703399479,-2.30513797e-05,-6.18626837e-06,-4.76740979e-06,5.73976786e-06,0.000240078734,-8.38336273e-05
220,0.880000,-0.0699754432,1.57041085,1.35071707,-0.799782574,0.0048528444,0.70340699,-2.30664336e-05,-6.15258068e-06,-4.77364574e-06,5.72345925e-06,0.000239440895,-8.36130057e-05
221,0.884000,-0.0700235516,1.57026315,1.35065186,-0.799831688,0.00483965315,0.703412354,-2.30689802e-05,-6.10027746e-06,-4.79307528e-06,5.70402062e-06,0.000238799621,-8.33888989e-05
222,0.888000,-0.0700715184,1.57012963,1.35055923,-0.799885631,0.00482852478,0.703416824,-2.3061204e-05,-6.06982894e-06,-4.82745054e-06,5.69319218e-06,0.000238229448,-8.32051446e-05
223,0.892000,-0.0701190531,1.57000637,1.35044742,-0.799941719,0.00481944717,0.703421474,-2.30754758e-05,-6.02677437e-06,-4.8599768e-06,5.67148982e-06,0.00023756249,-8.29712517e-05
224,0.896000,-0.0701656938,1.56988966,1.35032201,-0.799998164,0.00481235795,0.703424513,-2.30650894e-05,-5.99103896e-06,-4.88534533e-06,5.6491117e-06,0.000236926746,-8.27496697e-05
225,0.900000,-0.0702111721,1.56977761,1.35018861,-0.800055146,0.00480725151,0.703427196,-2.30756214e-05,-5.95155052e-06,-4.90058119e-06,5.63133199e-06,0.000236272899,-8.25195821e-05
226,0.904000,-0.0695948228,1.61445999,1.38651335,-0.829337239,0.0048009106,0.722688317,-2.30850146e-05,-5.93476125e-06,-4.92530671e-06,5.61497654e-06,0.000235637475,-8.22993024e-05
227,0.908000,-0.0697121322,1.61668813,1.38918412,-0.828786254,0.00478833774,0.723018885,-2.30831956e-05,-5.88267494e-06,-4.96272514e-06,5.59503587e-06,0.000234983396,-8.20680652e-05
228,0.912000,-0.0697254911,1.61636353,1.39009023,-0.828594267,0.00478792842,0.723079801,-2.30700043e-05,-5.84754616e-06,-4.98120789e-06,5.58259217e-06,0.000234405627,-8.18780609e-05
229,0.916000,-0.0697289929,1.61595941,1.39058828,-0.828493178,0.00479027024,0.72311008,-2.30775004e-05,-5.80892083e-06,-4.99081943e-06,5.55446331e-06,0.000233708983,-8.16253378e-05
230,0.920000,-0.0697405264,1.61563456,1.39087033,-0.828439355,0.00479445746,0.723130107,-2.3066832e-05,-5.77959281e-06,-5.00491387e-06,5.54249345e-06,0.000233063329,-8.13922525e-05
231,0.924000,-0.0697592869,1.61537778,1.39101171,-0.828417003,0.0048005865,0.723143458,-2.30578844e-05,-5.74305159e-06,-5.04424042e-06,5.522626e-06,0.00023239624,-8.11509672e-05
232,0.928000,-0.0697829276,1.61516631,1.3910557,-0.828414977,0.00480844034,0.723153293,-2.30468959e-05,-5.70578504e-06,-5.07678533e-06,5.50348841e-06,0.000231761078,-8.09241028e-05
233,0.932000,-0.0698093027,1.61498928,1.39103532,-0.828426182,0.00481804553,0.723160267,-2.30348614e-05,-5.66923973e-06,-5.09419397e-06,5.47884201e-06,0.000231133672,-8.07033211e-05
234,0.936000,-0.0698373839,1.61483359,1.39096975,-0.828445911,0.00482930569,0.723164797,-2.30448841e-05,-5.63965887e-06,-5.10537302e-06,5.46590218e-06,0.00023052156,-8.04919036e-05
235,0.940000,-0.0698661134,1.61469352,1.39087403,-0.828470886,0.00484218961,0.723169386,-2.30315381e-05,-5.60662238e-06,-5.12817405e-06,5.44886234e-06,0.000229920013,-8.02853101e-05
236,0.944000,-0.0698948354,1.61456418,1.39075744,-0.828498125,0.00485668518,0.723171651,-2.30020596e-05,-5.57354178e-06,-5.15676811e-06,5.43455144e-06,0.000229353565,-8.0097212e-05
237,0.948000,-0.0699232072,1.61444247,1.39062631,-0.828526795,0.00487267226,0.723174572,-2.30023979e-05,-5.55403221e-06,-5.17434e-06,5.41432701e-06,0.000228680918,-7.98513793e-05
238,0.952000,-0.0699510351,1.61432743,1.39048731,-0.828555942,0.00489015086,0.72317636,-2.30102887e-05,-5.50801178e-06,-5.1809393e-06,5.39754228e-06,0.000228062621,-7.96346212e-05
239,0.956000,-0.0699781328,1.61421514,1.39034128,-0.828584433,0.00490907719,0.723178506,-2.29758371e-05,-5.47407944e-06,-5.21890979e-06,5.38096401e-06,0.00022748881,-7.94405205e-05
240,0.960000,-0.0700043067,1.61410594,1.3901906,-0.828611493,0.00492932228,0.72318083,-2.29510824e-05,-5.44237446e-06,-5.24432926e-06,5.3635722e-06,0.000226889766,-7.92352803e-05
241,0.964000,-0.0697283298,1.64119899,1.41184282,-0.844383955,0.00494852429,0.735680342,-2.29562302e-05,-5.40567271e-06,-5.26382337e-06,5.34678838e-06,0.000226190794,-7.89722544e-05
242,0.968000,-0.0698717833,1.64321613,1.4134562,-0.84396863,0.00496384036,0.735894084,-2.29338912e-05,-5.37244887e-06,-5.27787688e-06,5.33065167e-06,0.000225556942,-7.87443569e-05
243,0.972000,-0.0698786303,1.64316535,1.41381443,-0.843859553,0.00498759747,0.735937178,-2.29302113e-05,-5.3545391e-06,-5.29251474e-06,5.30674197e-06,0.000224919102,-7.85193697e-05
244,0.976000,-0.0698752776,1.64294255,1.41393399,-0.843811274,0.00501330476,0.735954046,-2.29042234e-05,-5.32730519e-06,-5.31168098e-06,5.29559838e-06,0.000224324554,-7.83098585e-05
245,0.980000,-0.0698793158,1.64273739,1.41395545,-0.843785822,0.00504026096,0.735963345,-2.28792032e-05,-5.31041587e-06,-5.31739443e-06,5.27637849e-06,0.000223668627,-7.80689297e-05
246,0.984000,-0.0698892474,1.64256096,1.41391754,-0.843773544,0.00506834919,0.735969007,-2.28727476e-05,-5.2512064e-06,-5.34658147e-06,5.2510909e-06,0.000223032548,-7.78403555e-05
